Record Id,Note Owner ID,Note Title,Note Content,Parent ID,Created by ID,Modified by ID,Created Time,Modified Time
zcrm_1920545000001876003,zcrm_1920545000000511027,,Tentative demo confirmed at VIMS Hospital for IB 770 on 8th Aug,zcrm_1920545000002255124,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 15:19:15,2017-07-25 15:19:15
zcrm_1920545000001876011,zcrm_1920545000000511027,,She has agreed for a meeting and would be asking me to follow up on coming monday for confirmation of a demo in the KRIMS hospital nagpur,zcrm_1920545000002275121,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 19:07:54,2017-07-25 19:07:54
zcrm_1920545000001876015,zcrm_1920545000000511027,,The meeting has been confirmed though,zcrm_1920545000002275121,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 19:08:03,2017-07-25 19:08:03
zcrm_1920545000001876019,zcrm_1920545000000511027,,the main party will be calling me in a couple of days,zcrm_1920545000000995027,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 19:13:14,2017-07-25 19:13:14
zcrm_1920545000001876031,zcrm_1920545000000511027,,"He is opening new gy . It is 5000+ sq ft gym. I have got him interested in 370S or 270. 
His gym location will be in Delhi. 
Currently sharing the lead details with Mr. SHubham as he has expressed a meeting with Someone from InBody. 

He will be purchasing within 90 days.",zcrm_1920545000002229027,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 20:22:38,2017-07-25 20:22:38
zcrm_1920545000001876035,zcrm_1920545000000511027,,Shared product catalogue and commercial estimates with him,zcrm_1920545000002229027,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 20:23:08,2017-07-25 20:23:08
zcrm_1920545000001876039,zcrm_1920545000000511027,,stores dept. follow up coming monday,zcrm_1920545000002093049,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 20:31:18,2017-07-25 20:31:18
zcrm_1920545000001876043,zcrm_1920545000000511027,,Sent catalogue and details. He is planning to ope with new gym in the same area. for nutrition purpose they need this device.,zcrm_1920545000002414134,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 20:42:30,2017-07-25 20:42:30
zcrm_1920545000001876047,zcrm_1920545000000511027,,he has not read the email. he will gt back to me in this week else i will follow up in the coming week.,zcrm_1920545000002414134,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 20:44:09,2017-07-25 20:44:09
zcrm_1920545000001876059,zcrm_1920545000000511027,,sent quotations for all devices. but he is not reachable,zcrm_1920545000002373144,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-25 21:02:03,2017-07-25 21:02:03
zcrm_1920545000001876067,zcrm_1920545000001695001,,"Met mam
She is interested in our device.
Have to arrange for the demo.",zcrm_1920545000002402077,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-25 21:21:44,2017-07-25 21:21:44
zcrm_1920545000001876075,zcrm_1920545000000511027,,"Doing an event with them in corporate wellness. 
The event has been postponed. But they will be more focused on helping us to sell the device.",zcrm_1920545000001588018,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-26 14:40:02,2017-07-26 14:40:02
zcrm_1920545000001876087,zcrm_1920545000000511027,,Followed up via email,zcrm_1920545000002373144,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-26 14:50:40,2017-07-26 14:50:40
zcrm_1920545000001876095,zcrm_1920545000000511027,,He will purchase he will call in the afternoon,zcrm_1920545000002255054,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-26 14:57:37,2017-07-26 14:57:37
zcrm_1920545000001876099,zcrm_1920545000000511027,,follow up on 15th aug for decision,zcrm_1920545000002373092,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-26 15:07:26,2017-07-26 15:07:26
zcrm_1920545000001882031,zcrm_1920545000001670001,zcrm_,"Spoke to MD maam, she asked for the call back on Monday. They don't meet Sales people between Thursday and Sunday due to effective business days. Will call on Monday for appointment.",zcrm_1920545000001732183,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 17:59:11,2017-07-26 17:59:11
zcrm_1920545000001887003,zcrm_1920545000001670001,,Met Mr. Arif yesterday. he is the fitness manager. Asked him for the demo at the gym. he will talk to the owner. i will follow up,zcrm_1920545000002692141,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 14:35:41,2017-07-26 14:35:41
zcrm_1920545000001887007,zcrm_1920545000001670001,,"Met Mr.Rishikesh yesterday. Owners have split, they do not come to the gym anymore. Gym is being run by trainers now.",zcrm_1920545000001874009,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 14:37:29,2017-07-26 14:37:29
zcrm_1920545000001887011,zcrm_1920545000001670001,,Mr GB was busy in a meeting. will follow up,zcrm_1920545000001823001,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 14:58:33,2017-07-26 14:58:33
zcrm_1920545000001887015,zcrm_1920545000001670001,,"Spoke to Mr. Jordan, he is a manager at the SPA. Owner Madam has shown some interest in the device. As she is travelling, we need to call back later. I will call on friday.",zcrm_1920545000002692237,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 15:01:48,2017-07-26 15:01:48
zcrm_1920545000001887019,zcrm_1920545000001670001,,Spoke to Dr.Raheela Hasan. She recently got married. she is consulting online as if now. She may be looking to start a gym in six months. email sent.,zcrm_1920545000001712197,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 15:47:27,2017-07-26 15:47:27
zcrm_1920545000001887023,zcrm_1920545000001670001,,"Spoke to the receptionist, she asked to follow up later as GM would come later.",zcrm_1920545000001732183,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-26 15:52:04,2017-07-26 15:52:04
zcrm_1920545000001889135,zcrm_1920545000001670001,zcrm_,"Visited Fitness Point. Met Miss Divya, she was impressed with the inbody device. She will speak with the owner. Need to follow up on Monday. They are planning to start the crossfit very soon. Demo can be done in next week with the owners presence.",zcrm_1920545000001903017,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 23:31:03,2017-07-27 23:31:03
zcrm_1920545000001892003,zcrm_1920545000001695001,,"Spoke to Ms Seema.
Have to mail them.",zcrm_1920545000001711037,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-26 19:33:01,2017-07-26 19:33:01
zcrm_1920545000001892007,zcrm_1920545000001695001,,"contacted him
Spoke to Mrs. Sequeira 
Can meet dr on Wednesday and friday after 8.",zcrm_1920545000001711019,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-26 20:16:15,2017-07-26 20:16:15
zcrm_1920545000001892011,zcrm_1920545000001695001,,"Contacted her.
Now have to mail.",zcrm_1920545000001726025,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-26 20:26:43,2017-07-26 20:26:43
zcrm_1920545000001892015,zcrm_1920545000001695001,,"Contacted the lifespan thane branch.
Now have to contact the head office.",zcrm_1920545000001711013,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-26 20:36:52,2017-07-26 20:36:52
zcrm_1920545000001892019,zcrm_1920545000001695001,,"Met her today.
Have mailed the details.",zcrm_1920545000001891020,zcrm_1920545000001695001,zcrm_1920545000001695001,2017-07-27 18:58:31,2017-07-27 18:58:31
zcrm_1920545000001899003,zcrm_1920545000001530001,,"they are using IB 230., owner is out of town, can propose buy back, next meeeting wil be next week.",zcrm_1920545000001692131,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 20:45:35,2017-07-26 20:45:35
zcrm_1920545000001899007,zcrm_1920545000001530001,,"requested for the demo, in other branch of this gym we have given demo with positive feedback.",zcrm_1920545000001692119,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 20:50:11,2017-07-26 20:50:11
zcrm_1920545000001899011,zcrm_1920545000001530001,,"response was good, need to do followup  .",zcrm_1920545000001692107,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 20:51:17,2017-07-26 20:51:17
zcrm_1920545000001899015,zcrm_1920545000001530001,,"the manager liked our machine, however due to some policies, they have to bring the machine from ho only.",zcrm_1920545000001692053,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 20:54:55,2017-07-26 20:54:55
zcrm_1920545000001899023,zcrm_1920545000001530001,,"they have two branches, owner was not avilable, have to call next week for appointment.",zcrm_1920545000001897031,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 20:59:34,2017-07-26 20:59:34
zcrm_1920545000001899027,zcrm_1920545000001530001,,they are using tanita machine. contact after 6 months.,zcrm_1920545000001692059,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 21:00:23,2017-07-26 21:00:23
zcrm_1920545000001899031,zcrm_1920545000001530001,,"he is intrested in ib370s , he is renovating his hospital, so wants to buy after two months. he knows everything about machines and company.",zcrm_1920545000001951029,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 21:05:22,2017-07-26 21:05:22
zcrm_1920545000001899035,zcrm_1920545000001530001,,"trainers have shown good intrest, the dr was not available, can contact next week.",zcrm_1920545000001897047,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-26 21:10:20,2017-07-26 21:10:20
zcrm_1920545000001904003,zcrm_1920545000001670001,,Met Mr.Aditya yesterday. His gym will open on 1st August 2017. its a new gym. he liked the InBody device. He has never heard of such device before. after 1st we will have a demo at his gym and then he will finalize the deal.,zcrm_1920545000002459031,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 12:44:32,2017-07-27 12:44:32
zcrm_1920545000001904007,zcrm_1920545000001670001,,visited yesterday. client is using tanita and do not have any requirement as if now.,zcrm_1920545000000760027,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 12:46:02,2017-07-27 12:46:02
zcrm_1920545000001904011,zcrm_1920545000000243011,,Mr. Vijaykumar is using Some Impedance Equipment in Physics LAB of His Engineering College and he wanted to know If we can Service that Dia-Electric Impedance Analyzer Equipment,zcrm_1920545000001868004,zcrm_1920545000000243011,zcrm_1920545000000243011,2017-07-27 13:04:21,2017-07-27 13:04:21
zcrm_1920545000001904015,zcrm_1920545000001670001,,Spoke to Mr.Sandal Savant. Decision maker is Miss Bandal. she would be available after 2 PM.I will visit at the earliest.,zcrm_1920545000001903017,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 13:24:01,2017-07-27 13:24:01
zcrm_1920545000001904019,zcrm_1920545000001670001,,Called Mr.Darshan for the appointment. He was will follow up later.,zcrm_1920545000000760014,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 13:27:59,2017-07-27 13:27:59
zcrm_1920545000001904023,zcrm_1920545000001670001,,"Spoke to Mr. Nilesh, he is available only in morning by 11:30 AM, need to call and visit next week.",zcrm_1920545000002636084,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 14:34:29,2017-07-27 14:34:29
zcrm_1920545000001904027,zcrm_1920545000001670001,,called Miss Shagufta for the meeting. She is busy as she stated last time. She did not answer the call. will try again later,zcrm_1920545000001874065,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 14:37:41,2017-07-27 14:37:41
zcrm_1920545000001904031,zcrm_1920545000001670001,,"Spoke to the client. Advised him we can place the demo on the time of opening. he will check with his partner and let me know,",zcrm_1920545000002459031,zcrm_1920545000001670001,zcrm_1920545000001670001,2017-07-27 14:40:04,2017-07-27 14:40:04
zcrm_1920545000001907003,zcrm_1920545000000511027,,"They will be keeping a event in spet 2017 during nutrition week. 
They will see the device and then decide",zcrm_1920545000002402051,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 14:52:34,2017-07-27 14:52:34
zcrm_1920545000001907007,zcrm_1920545000000511027,,follow up with chetna madam from now on,zcrm_1920545000002402051,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 14:52:50,2017-07-27 14:52:50
zcrm_1920545000001907011,zcrm_1920545000000511027,,he will purchase in August,zcrm_1920545000002093153,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 14:54:00,2017-07-27 14:54:00
zcrm_1920545000001907015,zcrm_1920545000000511027,,He will be placing order in sept 1st week,zcrm_1920545000002255054,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 15:12:20,2017-07-27 15:12:20
zcrm_1920545000001907019,zcrm_1920545000000511027,,He will be coming to office,zcrm_1920545000000684001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 15:37:43,2017-07-27 15:37:43
zcrm_1920545000001907027,zcrm_1920545000000511027,,"unable to contact as the number is not being answered. 
I have sent a catalogue mail with all device details and have requested to provide alternate number",zcrm_1920545000001872001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 15:49:14,2017-07-27 15:49:14
zcrm_1920545000001907031,zcrm_1920545000000511027,,they will revert in aug,zcrm_1920545000000439039,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 15:55:38,2017-07-27 15:55:38
zcrm_1920545000001907035,zcrm_1920545000000511027,,saturday 5:30 pm meeting,zcrm_1920545000002255078,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 15:59:48,2017-07-27 15:59:48
zcrm_1920545000001907039,zcrm_1920545000000511027,,She will call me on 31st,zcrm_1920545000001445024,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:02:03,2017-07-27 16:02:03
zcrm_1920545000001907043,zcrm_1920545000000511027,,currently out of station,zcrm_1920545000002692295,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:02:48,2017-07-27 16:02:48
zcrm_1920545000001907047,zcrm_1920545000000511027,,sent him the inbody pictures for creating the banner,zcrm_1920545000002093125,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:03:16,2017-07-27 16:03:16
zcrm_1920545000001907051,zcrm_1920545000000511027,,d n nagar,zcrm_1920545000002255078,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:20:59,2017-07-27 16:20:59
zcrm_1920545000001907055,zcrm_1920545000000511027,,telephonic call fixed today at 3:30 pm,zcrm_1920545000001433030,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:31:05,2017-07-27 16:31:05
zcrm_1920545000001907059,zcrm_1920545000000511027,,"meeting was good. they are planning  something in nutrition week in sept. 
I will follow up in aug for an update",zcrm_1920545000001427085,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:32:10,2017-07-27 16:32:10
zcrm_1920545000001907063,zcrm_1920545000000511027,,"proposed 120 for cuddles foudnation for nutritional counselling 
they have meeting on 9th aug 
I have sent 120 catalogue as they wanted for portable purpose and they had low budget as they are an ngo. 

They will let me know after the meeting if they need a demo",zcrm_1920545000001427073,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 16:37:23,2017-07-27 16:37:23
zcrm_1920545000001907075,zcrm_1920545000000511027,,"spoke with her dean. SHe will be interested for a demo in october. 
Will connect with her in oct",zcrm_1920545000001427013,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 18:36:30,2017-07-27 18:36:30
zcrm_1920545000001907079,zcrm_1920545000000511027,,tentative meeting fixed for tomorrow at 1 pm and I will be meeting her in old building room no 67,zcrm_1920545000001427067,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 18:44:59,2017-07-27 18:44:59
zcrm_1920545000001907103,zcrm_1920545000000511027,,"clinic in lucknow and wants an inbody. he is already aware of the inbody. 

he will be needing it before 15th aug. 
He will be making order soon. Have sent him a quotation for IB 270 at 5 lac",zcrm_1920545000002024246,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-27 22:23:07,2017-07-27 22:23:07
zcrm_1920545000001911003,zcrm_1920545000001530001,,CALL IN THE EVENING FOR APPOINTMENT CONFIRMATION,zcrm_1920545000001692125,zcrm_1920545000001530001,zcrm_1920545000001530001,2017-07-27 17:16:13,2017-07-27 17:16:13
zcrm_1920545000001927003,zcrm_1920545000000511027,,Folowed up over text message will be going there in person to meet him,zcrm_1920545000000572014,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-28 14:30:13,2017-07-28 14:30:13
zcrm_1920545000001927007,zcrm_1920545000000511027,,"They will buy. 
within one week",zcrm_1920545000002267031,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-28 14:31:34,2017-07-28 14:31:34
zcrm_1920545000001927011,zcrm_1920545000000511027,,Followed up. will need more time,zcrm_1920545000000598001,zcrm_1920545000000511027,zcrm_1920545000000511027,2017-07-28 14:33:25,2017-07-28 14:33:25
