Company_Name,Category,Address,Url,latitude,longtitude,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Goa Healthcare,Medical Center,"1st Floor, GIDC Administrative Building, Verna Industrial Estate, Verna, Goa 403722, India",https://www.google.co.kr/maps/place/Goa+Healthcare/data=!4m5!3m4!1s0x3bbfb704dbf4188d:0x7779c840a8ff9cfa!8m2!3d15.3696616!4d73.9349964?authuser=0&hl=en&rclk=1,15.3696616,73.9349964,,,,,,,
Dr Sharmad Kudchadkar. Consult urologist and Uro-Oncologist,Hospital,"First Floor, Ashirwad urology hospital Amkay plaza, Malbhat, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Sharmad+Kudchadkar.+Consult+urologist+and+Uro-Oncologist/data=!4m5!3m4!1s0x3bbfb3e8c009cc6d:0x481c632b0b7332a8!8m2!3d15.2706106!4d73.964545?authuser=0&hl=en&rclk=1,15.2706106,73.964545,,,,,,,
"Exservicemen Contributory Health Scheme, ECHS Polyclinic Panaji",Hospital,"ECHS P-17, Swami Vivekanand Rd, Panaji, Goa 403001, India","https://www.google.co.kr/maps/place/Exservicemen+Contributory+Health+Scheme,+ECHS+Polyclinic+Panaji/data=!4m5!3m4!1s0x3bbfc08952f6675d:0xb3c3969d2817a789!8m2!3d15.499065!4d73.8249125?authuser=0&hl=en&rclk=1",15.499065,73.8249125,,,,,,,
Welfare for Animals in Goa,Hospital,"Porta Vaddo, Kudal, Siolim, Goa 403517, India",https://www.google.co.kr/maps/place/Welfare+for+Animals+in+Goa/data=!4m5!3m4!1s0x3bbfebaa83e2174d:0xf47656da6977f0a3!8m2!3d15.6265704!4d73.7638171?authuser=0&hl=en&rclk=1,15.6265704,73.7638171,,,,,,,
ADHAR HOSPITAL,Nursing home,"Bicholim-sankhalim Road- Karapur, Karapur, Goa 403505, India",https://www.google.co.kr/maps/place/ADHAR+HOSPITAL/data=!4m5!3m4!1s0x3bbf967a732630b1:0xba0c5f8fe3b3ad51!8m2!3d15.5758071!4d73.9797106?authuser=0&hl=en&rclk=1,15.5758071,73.9797106,,,,,,,
Marie Manor,Hospital,"7WG8+CWM, Seraulim, Goa 403708, India",https://www.google.co.kr/maps/place/Marie+Manor/data=!4m5!3m4!1s0x3bbfb41976b3fce5:0xd3365957742b23cc!8m2!3d15.2760905!4d73.9173106?authuser=0&hl=en&rclk=1,15.2760905,73.9173106,,,,,,,
Dr Dhumaskar Mohan Dharma,Doctor,"Dhumasker General Hospital, Tivim, Bardez, Bardez, Goa, 403502, India",https://www.google.co.kr/maps/place/Dr+Dhumaskar+Mohan+Dharma/data=!4m5!3m4!1s0x3bbfeca855555555:0xfd7c99a2372c154b!8m2!3d15.6444128!4d73.8330844?authuser=0&hl=en&rclk=1,15.6444128,73.8330844,,,,,,,
Dr Kedar Padte,Doctor,"2nd Floor, Aakash Bhavan, Above Mapusa Urban Co-op Bank, Opp. Mathias Plaza, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr+Kedar+Padte/data=!4m5!3m4!1s0x3bbfc08e645c34e5:0xf44f6e4864b0c1c8!8m2!3d15.496614!4d73.8233346?authuser=0&hl=en&rclk=1,15.496614,73.8233346,,,,,,,
PHC Pilliem Dharbandoda,Hospital,"C38M+V62, Tisk Usgao, Tisca, Goa 403406, India",https://www.google.co.kr/maps/place/PHC+Pilliem+Dharbandoda/data=!4m5!3m4!1s0x3bbfa5a4203b2a0b:0xec2ae0c187b613dd!8m2!3d15.4171324!4d74.08301?authuser=0&hl=en&rclk=1,15.4171324,74.08301,,,,,,,
Dr. Eugene Rent,Surgical oncologist,"Dr E Borges Rd, Panaji, Goa 403004, India",https://www.google.co.kr/maps/place/Dr.+Eugene+Rent/data=!4m5!3m4!1s0x3bbfc10ef98bd5bf:0x8280657c3b542050!8m2!3d15.4570135!4d73.8088714?authuser=0&hl=en&rclk=1,15.4570135,73.8088714,,,,,,,
Shri Aryadurga Ayurveda clinic,Specialized hospital,"Borim, Goa 403401, India",https://www.google.co.kr/maps/place/Shri+Aryadurga+Ayurveda+clinic/data=!4m5!3m4!1s0x3bbfb12db171638f:0x9fe1d3f66724436f!8m2!3d15.3688726!4d74.0129758?authuser=0&hl=en&rclk=1,15.3688726,74.0129758,,,,,,,
Parth Labs,Hospital,"Unnamed Road, BEPQUEGAL, Kakoda, Vodlemol Cacora, Goa 403706, India",https://www.google.co.kr/maps/place/Parth+Labs/data=!4m5!3m4!1s0x3bbfad8e90aad6c1:0xdf8f1be155614d6d!8m2!3d15.2602256!4d74.1119688?authuser=0&hl=en&rclk=1,15.2602256,74.1119688,,,,,,,
Bhandari Nursing Home,Nursing home,"Behind Pipal High School, Fantainhas, Mala, Panjim, Goa, Patto, Patto, Goa, 403001, India",https://www.google.co.kr/maps/place/Bhandari+Nursing+Home/data=!4m5!3m4!1s0x3bbfc08e645c34e5:0x59180b2837f19df4!8m2!3d15.4955876!4d73.8251581?authuser=0&hl=en&rclk=1,15.4955876,73.8251581,,,,,,,
Polyclinic,Medical clinic,"Azad Maidan, Rua Do Ormuz, Opposite Bank Of India, Panaji, Panaji, Goa, 403001, India",https://www.google.co.kr/maps/place/Polyclinic/data=!4m5!3m4!1s0x3bbfc08e645c34e5:0xec878a6ff8e88d1e!8m2!3d15.4955876!4d73.8251581?authuser=0&hl=en&rclk=1,15.4955876,73.8251581,,,,,,,
Bhale's Cilinic,Doctor,"Wodakade Alto, Porvorim, Porvorim, Goa, 403517, India",https://www.google.co.kr/maps/place/Bhale's+Cilinic/data=!4m5!3m4!1s0x3bbfc07140000001:0x19624e6215e608b6!8m2!3d15.5209006!4d73.8345548?authuser=0&hl=en&rclk=1,15.5209006,73.8345548,,,,,,,
Gracias Clinic,Medical clinic,"Anandi Building, Chaudi, Canacona, Goa 403702, India",https://www.google.co.kr/maps/place/Gracias+Clinic/data=!4m5!3m4!1s0x3bbe5abc7e99416d:0x5b1612794ea1d190!8m2!3d15.0070604!4d74.0479772?authuser=0&hl=en&rclk=1,15.0070604,74.0479772,,,,,,,
ESI Dispensary,Medical Center,"91, Industrial Estate, Bicholim, Goa 403529, India",https://www.google.co.kr/maps/place/ESI+Dispensary/data=!4m5!3m4!1s0x3bbf97b3a710da69:0x3280d5e488290c18!8m2!3d15.5826995!4d73.9555194?authuser=0&hl=en&rclk=1,15.5826995,73.9555194,,,,,,,
Siddhivinayak Occupational Health Services Goa,Medical Center,"92X3+WX6, Khadpabandh, Ponda, Goa 403401, India",https://www.google.co.kr/maps/place/Siddhivinayak+Occupational+Health+Services+Goa/data=!4m5!3m4!1s0x3bbfba95c1afc481:0x750d6da237f2fa36!8m2!3d15.3997865!4d74.0048987?authuser=0&hl=en&rclk=1,15.3997865,74.0048987,,,,,,,
Borkar Nursing Home,Nursing home,"Av. Conceição, Pajifond, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Borkar+Nursing+Home/data=!4m5!3m4!1s0x3bbfb3e70ddb45bf:0xa633b62b99a10227!8m2!3d15.2793136!4d73.9577261?authuser=0&hl=en&rclk=1,15.2793136,73.9577261,,,,,,,
Dr. Milind Anil Naik | Best Internal Medicine Near me in Goa,Internal medicine ward,"Dona Paula, Ground floor, Manipal Hospitals, Dr E Borges Rd, Panaji, Goa 403004, India",https://www.google.co.kr/maps/place/Dr.+Milind+Anil+Naik+%7C+Best+Internal+Medicine+Near+me+in+Goa/data=!4m5!3m4!1s0x3bbfc1659290b4b1:0x400f5956e8f02c53!8m2!3d15.4601512!4d73.8134428?authuser=0&hl=en&rclk=1,15.4601512,73.8134428,,,,,,,
IIT Goa Medical Center Farmagudi,Medical Center,"CX9J+Q7V, Veling, Goa 403404, India",https://www.google.co.kr/maps/place/IIT+Goa+Medical+Center+Farmagudi/data=!4m5!3m4!1s0x3bbfba5678706dad:0xa81d31f7dd28f545!8m2!3d15.4194876!4d73.9806649?authuser=0&hl=en&rclk=1,15.4194876,73.9806649,,,,,,,
Dr. Jacob George | Best Radiologist Near me in Goa,Radiologist,"Dona Paula, Room no. 3,Ground floor, Manipal Hospitals, Dr E Borges Rd, Panaji, Goa 403004, India",https://www.google.co.kr/maps/place/Dr.+Jacob+George+%7C+Best+Radiologist+Near+me+in+Goa/data=!4m5!3m4!1s0x3bbfc15e8d5f17ef:0x2f414586fae359e5!8m2!3d15.4603432!4d73.8132658?authuser=0&hl=en&rclk=1,15.4603432,73.8132658,,,,,,,
Apollo Victor Hospital Blood Bank,Blood donation center,"Sanscar Society, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Apollo+Victor+Hospital+Blood+Bank/data=!4m5!3m4!1s0x3bbfb3c6cc4d7115:0x93633a69b2fde6d0!8m2!3d15.268891!4d73.9656062?authuser=0&hl=en&rclk=1,15.268891,73.9656062,,,,,,,
Dr Mrs Seema Diwani Jeevadaya Nursing Home,Hospital,"Jeevodaya Nursing Home, next to HP petrol, Visharbham vadi, Sanvordem, 403706, India",https://www.google.co.kr/maps/place/Dr+Mrs+Seema+Diwani+Jeevadaya+Nursing+Home/data=!4m5!3m4!1s0x3bbfadde7a0330d3:0xe60ca90dad233d5b!8m2!3d15.2690642!4d74.1131288?authuser=0&hl=en&rclk=1,15.2690642,74.1131288,,,,,,,
Dr. Gunjan Baijal,Oncologist,"Dona Paula, Room no. 24,Ground floor, Manipal Hospitals, Dr E Borges Rd, Panaji, Goa 403004, India",https://www.google.co.kr/maps/place/Dr.+Gunjan+Baijal/data=!4m5!3m4!1s0x3bbfc17e789f2f3d:0x6700823f3242ecd3!8m2!3d15.46003!4d73.81322?authuser=0&hl=en&rclk=1,15.46003,73.81322,,,,,,,
Guru Medical,Medical Center,"Near K T C Stand, Curchorem, Curchorem, Goa, 403706, India",https://www.google.co.kr/maps/place/Guru+Medical/data=!4m5!3m4!1s0x3bbfac64f093064d:0x43d5a3a1ab83caf7!8m2!3d15.2605685!4d74.1098876?authuser=0&hl=en&rclk=1,15.2605685,74.1098876,,,,,,,
Dr. Shekhar Salkar,Oncologist,"Dona Paula, Room no. 22,Ground floor, Manipal Hospitals, Dr E Borges Rd, Panaji, Goa 403004, India",https://www.google.co.kr/maps/place/Dr.+Shekhar+Salkar/data=!4m5!3m4!1s0x3bbfc126cbc12085:0x601682502b2b717a!8m2!3d15.46015!4d73.81346?authuser=0&hl=en&rclk=1,15.46015,73.81346,,,,,,,
Dr. Chandrakant P Shetye,Ophthalmologist,"vision hospital, Duler Ground Rd, Karaswada, Mapusa, Goa 403507, India",https://www.google.co.kr/maps/place/Dr.+Chandrakant+P+Shetye/data=!4m5!3m4!1s0x3bbfeb1f1a39d503:0x9a799068b04bac43!8m2!3d15.6041149!4d73.8200207?authuser=0&hl=en&rclk=1,15.6041149,73.8200207,,,,,,,
Samdari,Hospital,"Shree kunthunath Goa Seva Sameeti Balotra road, Samdari, India",https://www.google.co.kr/maps/place/Samdari/data=!4m5!3m4!1s0x3bbfab0632182391:0x6d71d684a53bbb8c!8m2!3d15.2993265!4d74.123996?authuser=0&hl=en&rclk=1,15.2993265,74.123996,,,,,,,
Dr. Bossuet Afonso,Surgeon,"Block B, F-7, 1st Floor, Campal Trade Centre, Behind Military Hospital, Campal, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr.+Bossuet+Afonso/data=!4m5!3m4!1s0x3bbfc08d4579e74f:0xf4997b88e788a915!8m2!3d15.493636!4d73.81916?authuser=0&hl=en&rclk=1,15.493636,73.81916,,,,,,,
Kudchadkar Dr Satish D,Doctor,"Shushrushalaya Hospital, P O Box 23, Savordam, Savordam, Vodlemol Cacora, Goa 403706, India",https://www.google.co.kr/maps/place/Kudchadkar+Dr+Satish+D/data=!4m5!3m4!1s0x3bbfac64f093064d:0xb79a1d6e10e29a91!8m2!3d15.2605685!4d74.1098876?authuser=0&hl=en&rclk=1,15.2605685,74.1098876,,,,,,,
Goaclinic24x7,Medical clinic,"Mandrem Beach Rd, Junaswada, Pernem, Mandrem, Goa 403527, India",https://www.google.co.kr/maps/place/Goaclinic24x7/data=!4m5!3m4!1s0x3bbfeeefbf928b19:0x15d2f6a562aeb5a0!8m2!3d15.6651526!4d73.7140636?authuser=0&hl=en&rclk=1,15.6651526,73.7140636,,,,,,,
Dr. Neelam Borkar obstetrician gynecologist,Women's health clinic,"E 116,, Housing Board Rd, Gogol Housing Board, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr.+Neelam+Borkar+obstetrician+gynecologist/data=!4m5!3m4!1s0x3bbfb22c83b30a51:0x5b128ef1447de074!8m2!3d15.2836819!4d73.990057?authuser=0&hl=en&rclk=1,15.2836819,73.990057,,,,,,,
Dr. Shivani Jain,Obstetrician-gynecologist,"Ultraclinic, 311, Edcon mindspace, Campal, Behind Military Hospital, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr.+Shivani+Jain/data=!4m5!3m4!1s0x3bbfc17d75314249:0x7fb104aa20fc5fa!8m2!3d15.493246!4d73.819327?authuser=0&hl=en&rclk=1,15.493246,73.819327,,,,,,,
Dr Brenan & Joanne Tavares,Doctor,"Margao Session Court, Borda, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Brenan+%26+Joanne+Tavares/data=!4m5!3m4!1s0x3bbfb31441c8b843:0xff761e3836a1767c!8m2!3d15.2810631!4d73.9582953?authuser=0&hl=en&rclk=1,15.2810631,73.9582953,,,,,,,
Hospicio Hospital Blood Bank,Blood donation center,"Monte Hill, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Hospicio+Hospital+Blood+Bank/data=!4m5!3m4!1s0x3bbfb3dd9a2c41f5:0xb1d50c5a0f66cb94!8m2!3d15.27947!4d73.960567?authuser=0&hl=en&rclk=1,15.27947,73.960567,,,,,,,
Government Health Center,Medical Center,"CXPR+79G, Priol, Goa 403115, India",https://www.google.co.kr/maps/place/Government+Health+Center/data=!4m5!3m4!1s0x3bbfbb05b9f7deb7:0x1e7259283655550!8m2!3d15.4356965!4d73.9909565?authuser=0&hl=en&rclk=1,15.4356965,73.9909565,,,,,,,
Dr. Brennan Tavares,Obstetrician-gynecologist,"Comba, Nehrunagar, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr.+Brennan+Tavares/data=!4m5!3m4!1s0x3bbfb3d2fffffffd:0x3e6ef8cd27470275!8m2!3d15.2811541!4d73.9582709?authuser=0&hl=en&rclk=1,15.2811541,73.9582709,,,,,,,
Naik Dr Vijay R,Doctor,"Manipal Hospital, Dona Paula, Dona Paula, Goa, 403004, India",https://www.google.co.kr/maps/place/Naik+Dr+Vijay+R/data=!4m5!3m4!1s0x3bbfc0ccffffffff:0x23ae3488d1bc3a6f!8m2!3d15.4608185!4d73.8095221?authuser=0&hl=en&rclk=1,15.4608185,73.8095221,,,,,,,
Dr. Vaibhav Dukle,Endocrinologist,"Dr. Dukle's Clinics, 219, 2nd floor, Gera Imperium Star, patto, next to Central Library, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr.+Vaibhav+Dukle/data=!4m5!3m4!1s0x3bbfc14400c80e69:0xa802b7901d686d18!8m2!3d15.494636!4d73.8333948?authuser=0&hl=en&rclk=1,15.494636,73.8333948,,,,,,,
Dr Jawaharlal Henriques,Doctor,"Badem Anjuna, Anjuna, Goa, 403509, India",https://www.google.co.kr/maps/place/Dr+Jawaharlal+Henriques/data=!4m5!3m4!1s0x3bbfe98655555555:0x78081a6d8755b940!8m2!3d15.5809248!4d73.7448437?authuser=0&hl=en&rclk=1,15.5809248,73.7448437,,,,,,,
"Pinto Rosario Nursing Home, Hospital Maternidade",Nursing home,"GRX9+V95, Sabnis Valley, Aradi Socorro, Goa 403203, India","https://www.google.co.kr/maps/place/Pinto+Rosario+Nursing+Home,+Hospital+Maternidade/data=!4m5!3m4!1s0x3bbfeaa0003f9b61:0x2e75f8fefccf1910!8m2!3d15.5496258!4d73.818469?authuser=0&hl=en&rclk=1",15.5496258,73.818469,,,,,,,
Doctor Rahul P.Borker,Doctor,"7XC7+6MW, Malbhat, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Doctor+Rahul+P.Borker/data=!4m5!3m4!1s0x3bbfb3c15f430d5d:0x8ae8426effda5dbe!8m2!3d15.2706209!4d73.9641945?authuser=0&hl=en&rclk=1,15.2706209,73.9641945,,,,,,,
Dr Pawan Rane: Head Neck Cancer & Ear Nose Throat Surgeon,Medical clinic,"f03, Basilios Heights, Above Basilios Gym, St inez Near Caculo Mall, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr+Pawan+Rane:+Head+Neck+Cancer+%26+Ear+Nose+Throat+Surgeon/data=!4m5!3m4!1s0x3bbfc16ee38fff59:0xa5a3d2609b7a991!8m2!3d15.4887209!4d73.8186205?authuser=0&hl=en&rclk=1,15.4887209,73.8186205,,,,,,,
Dr Connie D'Silva,Doctor,"Victor Hospital, Old Station Rd, Malbhat, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Connie+D'Silva/data=!4m5!3m4!1s0x3bbfb3fde8c34657:0x8df70b9e81799bee!8m2!3d15.2689652!4d73.9663174?authuser=0&hl=en&rclk=1,15.2689652,73.9663174,,,,,,,
Gastroenterologist in Goa- Dr Rohan Badave,Health consultant,"Dr E Borges Rd, Dona poula, Goa 403004, India",https://www.google.co.kr/maps/place/Gastroenterologist+in+Goa-+Dr+Rohan+Badave/data=!4m5!3m4!1s0x3bbfc1896275d23f:0xb380f192ff9816ab!8m2!3d15.4601876!4d73.8128066?authuser=0&hl=en&rclk=1,15.4601876,73.8128066,,,,,,,
Apollo Pharma,Medical Center,"7465+3J6, BEPQUEGAL, Vodlemol Cacora, Goa 403706, India",https://www.google.co.kr/maps/place/Apollo+Pharma/data=!4m5!3m4!1s0x3bbfad053b5f3199:0xf8dd6ccb49bccf46!8m2!3d15.2601618!4d74.109025?authuser=0&hl=en&rclk=1,15.2601618,74.109025,,,,,,,
Dr Deep Bhandare panjim,Orthopedic surgeon,"FRWG+H9F, Near Mahalaxmi Temple, Altinho, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr+Deep+Bhandare+panjim/data=!4m5!3m4!1s0x3bbfc08e645c34e5:0x2db065b67358619d!8m2!3d15.4964347!4d73.8259279?authuser=0&hl=en&rclk=1,15.4964347,73.8259279,,,,,,,
Sheldekar Dr Vishnu V,Doctor,"Sheldekar Nursing Home, Savordam, Savordam, Curchorem, Goa 403706, India",https://www.google.co.kr/maps/place/Sheldekar+Dr+Vishnu+V/data=!4m5!3m4!1s0x3bbfac64f093064d:0x6c1ec2458b97895e!8m2!3d15.2637674!4d74.1066454?authuser=0&hl=en&rclk=1,15.2637674,74.1066454,,,,,,,
Infant Jesus Nursing Home,Nursing home,"opposite Alcon hyundai Agalli, Borda, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Infant+Jesus+Nursing+Home/data=!4m5!3m4!1s0x3bbfb3e9c143a8a7:0x877842243a955f7f!8m2!3d15.2903956!4d73.9772988?authuser=0&hl=en&rclk=1,15.2903956,73.9772988,,,,,,,
Dr. Siya Caro Prabhudessai (Child & Newborn Specialist),Pediatrician,"1st Floor, Lotus Terraces, Opposite Parodkar E-Lounge Vidhyanagar, Gogol, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr.+Siya+Caro+Prabhudessai+(Child+%26+Newborn+Specialist)/data=!4m5!3m4!1s0x3bbfb32376eb704f:0xeba9221995630105!8m2!3d15.2809922!4d73.9778836?authuser=0&hl=en&rclk=1,15.2809922,73.9778836,,,,,,,
Dr Panandikar's Neuroclinic and Diagnostic Centre/Dr Gajanan Panandikar,Neurologist,"Vasant Arcade, Office no 1 , first floor, Da Costa Rd, Comba, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Panandikar's+Neuroclinic+and+Diagnostic+Centre%2FDr+Gajanan+Panandikar/data=!4m5!3m4!1s0x3bbfb3108dabcdb3:0xa60673a65c9caba3!8m2!3d15.274906!4d73.9553612?authuser=0&hl=en&rclk=1,15.274906,73.9553612,,,,,,,
Dr Kuheli Bhattacharya,Ophthalmologist,"Spectrum clinic, first floor Basilio's heights, St Inez, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Dr+Kuheli+Bhattacharya/data=!4m5!3m4!1s0x3bbfc09299f619b7:0xb5f4c75555a3d6b3!8m2!3d15.4887528!4d73.8185643?authuser=0&hl=en&rclk=1,15.4887528,73.8185643,,,,,,,
Krsnaa Diagnostics (District Hospital KARWAR ),Medical diagnostic imaging center,"MG Rd, Naval Base Karwar, Kodibag, Karwar, Karnataka 581301, India",https://www.google.co.kr/maps/place/Krsnaa+Diagnostics+(District+Hospital+KARWAR+)/data=!4m5!3m4!1s0x3bbe60cc03c33ce7:0xf6ebfc4a2258ec3d!8m2!3d14.8172348!4d74.1296079?authuser=0&hl=en&rclk=1,14.8172348,74.1296079,,,,,,,
Goa Medical College Blood Bank,Blood donation center,"Mapusa, Goa 403507, India",https://www.google.co.kr/maps/place/Goa+Medical+College+Blood+Bank/data=!4m5!3m4!1s0x3bbfeb2046903b41:0x57dec057d030efad!8m2!3d15.597026!4d73.820165?authuser=0&hl=en&rclk=1,15.597026,73.820165,,,,,,,
Dr.Anil S. Kakodkar,Doctor,"Curchorem to Sanvordem road, BEPQUEGAL, Vodlemol Cacora, Goa 403706, India",https://www.google.co.kr/maps/place/Dr.Anil+S.+Kakodkar/data=!4m5!3m4!1s0x3bbfac65849c774d:0x580248f742f91204!8m2!3d15.2628938!4d74.1096037?authuser=0&hl=en&rclk=1,15.2628938,74.1096037,,,,,,,
Chicalim,,,https://www.google.co.kr/maps/place/Chicalim/data=!4m5!3m4!1s0x3bbfc78adbc0a351:0x64aad39d8c215eb5!8m2!3d15.3903807!4d73.8585482?authuser=0&hl=en&rclk=1,15.3903807,73.8585482,,,,,,,
Dr Antonio Figueiredo,Doctor,"Isidora, Isidorio Baptista Rd, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Dr+Antonio+Figueiredo/data=!4m5!3m4!1s0x3bbfb3df01df78ad:0xc7558f5eb1c6cd80!8m2!3d15.2724658!4d73.9625194?authuser=0&hl=en&rclk=1,15.2724658,73.9625194,,,,,,,
Basserra Dormitory and Restaurant,,"Hospital, AG 09/10/11/12, Ground Floor, 'A' Wing, Campal Trade Centre Behind Military, Panaji, Goa 403001, India",https://www.google.co.kr/maps/place/Basserra+Dormitory+and+Restaurant/data=!4m5!3m4!1s0x3bbfc08d4361ba73:0x755d4009d316e4b5!8m2!3d15.4936028!4d73.8194908?authuser=0&hl=en&rclk=1,15.4936028,73.8194908,,,,,,,
Sheldekar Nursing Home,Nursing home,"near Preeti Apartments, BEPQUEGAL, Vodlemol Cacora, Goa 403706, India",https://www.google.co.kr/maps/place/Sheldekar+Nursing+Home/data=!4m5!3m4!1s0x3bbfac65fc1e1d05:0x928d4582be158460!8m2!3d15.2636406!4d74.1066724?authuser=0&hl=en&rclk=1,15.2636406,74.1066724,,,,,,,
MPT Institute,Accountant,"Mpt, Swatantra Path, Swatantra Path, Mormugao, Goa 403802, India",https://www.google.co.kr/maps/place/MPT+Institute/data=!4m5!3m4!1s0x3bbfc7ba2157bcaf:0xbc9d5b814fbc257d!8m2!3d15.3956416!4d73.8086869?authuser=0&hl=en&rclk=1,15.3956416,73.8086869,,,,,,,
KLES Dr Prabhakar Kore Hospital & MRC,General hospital,"NH Service Road, Basava Circle, Chikodi, Nehru Nagar, Belagavi, Karnataka 590010, India",https://www.google.co.kr/maps/place/KLES+Dr+Prabhakar+Kore+Hospital+%26+MRC/data=!4m5!3m4!1s0x3bbf669850726b3b:0x87cfe20bdbd0abaa!8m2!3d15.8881346!4d74.5196845?authuser=0&hl=en&rclk=1,15.8881346,74.5196845,,,,,,,
Cherry Tomato,·?�₩,"Rua De Saudades Road, Pajiifond, behind Hosoicio Govt Hospital, Margao, Goa 403601, India",https://www.google.co.kr/maps/place/Cherry+Tomato/data=!4m5!3m4!1s0x3bbfb404197e20eb:0x3995e1ded9255646!8m2!3d15.2782134!4d73.9610744?authuser=0&hl=en&rclk=1,15.2782134,73.9610744,,,,,,,
"Shalby Hospitals, Naroda",Hospital,"Haridarshan Cross Road, Kathwada Rd, Naroda, Ahmedabad, Gujarat 382325, India","https://www.google.co.kr/maps/place/Shalby+Hospitals,+Naroda/data=!4m5!3m4!1s0x395e872df1e4a8e7:0xb71a301f46668b34!8m2!3d23.0693387!4d72.6735728?authuser=0&hl=en&rclk=1",23.0693387,72.6735728,,,,,,,
Shalby Multi-Specialty Hospitals,General hospital,"Sarkhej - Gandhinagar Hwy, opposite of Karnavati Club, Ramdev Nagar, Ahmedabad, Gujarat 380015, India",https://www.google.co.kr/maps/place/Shalby+Multi-Specialty+Hospitals/data=!4m5!3m4!1s0x395e9b25101211f5:0x2f374a23db429344!8m2!3d23.019021!4d72.506649?authuser=0&hl=en&rclk=1,23.019021,72.506649,,,,,,,
Spandan Multispeciality Hospital,Hospital,"Municipal Corporation, Sindhwai Mata Road Beside Ward Office No: 4, Manjalpur, Vadodara, Gujarat 390011, India",https://www.google.co.kr/maps/place/Spandan+Multispeciality+Hospital/data=!4m5!3m4!1s0x395fc8af92669c35:0x24bd71539c783c1b!8m2!3d22.2773279!4d73.2031338?authuser=0&hl=en&rclk=1,22.2773279,73.2031338,,,,,,,
Vijay Shalby Hospital,Hospital,"Fire Station, 6, Rupam Society, 120 Feet Ring Rd, Vijay Cross Rd Near Memnagar, Navrangpura, Ahmedabad, Gujarat 380009, India",https://www.google.co.kr/maps/place/Vijay+Shalby+Hospital/data=!4m5!3m4!1s0x395e84f53fffffff:0x6f2a3fb1ba37f9d1!8m2!3d23.0447606!4d72.5503205?authuser=0&hl=en&rclk=1,23.0447606,72.5503205,,,,,,,
Zydus Hospitals,Hospital,"Zydus Hospitals Road, Nr. Sola Bridge, Sarkhej - Gandhinagar Hwy, Ahmedabad, Gujarat 380054, India",https://www.google.co.kr/maps/place/Zydus+Hospitals/data=!4m5!3m4!1s0x395e9b5e464673c1:0x4aa886904308b889!8m2!3d23.0585079!4d72.517465?authuser=0&hl=en&rclk=1,23.0585079,72.517465,,,,,,,
"Civil Hospital Campus, Ahmedabad",General hospital,"D Block Asarwa, Haripura, Office of the Medical Superintendent Civil Hospital, Asarwa, Ahmedabad, Gujarat 380016, India","https://www.google.co.kr/maps/place/Civil+Hospital+Campus,+Ahmedabad/data=!4m5!3m4!1s0x395e841a8fb6688b:0x74c28945e5a91979!8m2!3d23.0515024!4d72.6052235?authuser=0&hl=en&rclk=1",23.0515024,72.6052235,,,,,,,
"Shalby Hospital, Surat",Hospital,"Nr. Navyug College, Rander Rd, Adajan, Surat, Gujarat 395009, India","https://www.google.co.kr/maps/place/Shalby+Hospital,+Surat/data=!4m5!3m4!1s0x3be04c2bd38b220d:0xfd16cdc3f794f73b!8m2!3d21.2023112!4d72.8009972?authuser=0&hl=en&rclk=1",21.2023112,72.8009972,,,,,,,
Sterling Hospital,Private hospital,"Sterling Hospital Road near Maharaja Agrasen Vidhyalaya, Memnagar, Ahmedabad, Gujarat 380052, India",https://www.google.co.kr/maps/place/Sterling+Hospital/data=!4m5!3m4!1s0x395e84afbc804959:0x1bd6f237ba587f77!8m2!3d23.048672!4d72.5311702?authuser=0&hl=en&rclk=1,23.048672,72.5311702,,,,,,,
CIMS Hospital,Hospital,"Science City Rd, Science City, Panchamrut Bunglows II, Sola, Ahmedabad, Gujarat 380060, India",https://www.google.co.kr/maps/place/CIMS+Hospital/data=!4m5!3m4!1s0x395e9cb250f37723:0x27de8effab4879ed!8m2!3d23.0701125!4d72.5174376?authuser=0&hl=en&rclk=1,23.0701125,72.5174376,,,,,,,
