Record Id,Company Owner ID,Sales Person,Rating,Company Name,Company Type,Territories,Shipping Street,Shipping City,Shipping Code,Billing Street,Billing City,Billing Code,Description,Custmer ID,Product,Tag,Created by ID,Modified by ID,Created Time,Modified Time,Last Activity Time,Shipping_State,Billing_State,Industry Fin
zcrm_1920545000001397009,zcrm_1920545000000243011,Karn Sharma,Active,Hero Motocorp Ltd_Neemrana,,West 2,,,,"SP-101 TO 103 & 108 TO 109 RIICO INDS. AREA,PHASE - II",NEEMRANA,301705,Customer is already using InBody 270 in Gurgaon Branch and now also required for Jaipur and Neemrana Branch in Rajasthan.,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-08 17:52:33,2020-04-09 23:08:20,2021-03-17 20:24:09,,Rajasthan,Others_Others Corporate
zcrm_1920545000001397035,zcrm_1920545000000243011,Karn Sharma,Active,Tides Institute of Health & Medical Science,,South,,,,,Chennai,,"Dr. has purchased one unit in 2013 from HQ direct( Ms.Rachel) at price of 13000 USD $ along with 1 Unit of InBody S10, 1 Unit of Extra Electrode Set, 1 Unit of InBody Cart & 3 Years of Warranty.
Now Dr. is asking for another unit Order ASAP and asking same price.",,InBodyS10,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-08 19:04:39,2020-04-09 23:08:20,2021-07-23 17:52:42,,Tamil Nadu,Hospital
zcrm_1920545000001405009,zcrm_1920545000000243011,Karn Sharma,Active,Bodywork Fitness Studio,,South,,,,,Belgaum,,Met this guy in Bangalore for his Gym and he has used InBody230 in Golds Gym Bangalore and now wants to have the device in Belgaum City (T2) also.,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-09 16:40:34,2020-04-09 23:08:20,2021-07-23 17:52:42,,Karnataka,Fitness
zcrm_1920545000001413027,zcrm_1920545000000097003,,Active,Golds Gym NIBM,,West 1,,,,,Pune,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-12 15:19:39,2018-05-08 12:43:08,2021-07-23 17:52:16,,Maharashtra,Fitness
zcrm_1920545000001437003,zcrm_1920545000000097003,,Active,Burn gym and Spa,,North,,,,,Chandigarh,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-13 22:48:35,2020-04-08 08:05:36,2021-07-23 17:52:42,,Punjab,Fitness
zcrm_1920545000001438007,zcrm_1920545000000097003,,Active,JK Fitness,,South,,,,,Devengere,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-14 17:37:57,2018-05-08 12:43:08,2018-05-08 12:43:08,,Karnataka,Fitness
zcrm_1920545000001440001,zcrm_1920545000001284001,Shubham Tonk,Active,Burn gym and spa,,North,,,,,Chandigarh,,"Will send the quotation for IB 270. IB 370S, IB 570, IB 770",,InBody570,,zcrm_1920545000001284001,zcrm_1920545000016756022,2017-06-14 01:52:09,2020-04-09 22:34:40,2021-05-21 14:36:29,,National Capital Territory of Delhi,Fitness
zcrm_1920545000001460001,zcrm_1920545000000243011,Karn Sharma,Active,Moveza Fitness pvt.ltd,,South,"108, 27th main Road, SLV MAGNUM, SECTOR 2, HSR Layout560102",Bengaluru,560102,"108, 27th main Road, SLV MAGNUM, SECTOR 2, HSR Layout560102",Bengaluru,560102,ADDRESS LINE UPDATE,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-14 21:42:28,2020-04-09 23:08:20,2021-07-23 17:52:42,Karnataka,Karnataka,Fitness
zcrm_1920545000001471003,zcrm_1920545000000243011,Karn Sharma,Active,Raghvendra,,West 2,,,,"H.No. B14, Fine Campus,kolar Road",Bhopal,462042,,,InBody570,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-15 21:40:59,2020-04-09 23:08:20,2021-07-23 17:52:32,,Madhya Pradesh,Fitness
zcrm_1920545000001480001,zcrm_1920545000001284001,Shubham Tonk,Active,Fitness world,,North,,,,,Chandigarh,,Will send the quotation on Monday. And needed to conduct a demo.,,InBody270,,zcrm_1920545000001284001,zcrm_1920545000016756022,2017-06-16 00:15:17,2020-04-09 22:34:40,2021-07-23 17:52:42,,Punjab,Fitness
zcrm_1920545000001506023,zcrm_1920545000000097003,,Active,Vivafit,,West 1,,,,,Pune,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-20 20:27:41,2018-05-08 12:43:08,2021-07-22 17:52:10,,Maharashtra,Fitness
zcrm_1920545000001507017,zcrm_1920545000000097003,,Active,Dr. Anjali Tripathi,,West 1,,,,,Nagpur,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-20 18:25:07,2018-05-08 12:43:08,2021-07-23 17:52:29,,Maharashtra,Clinic
zcrm_1920545000001515001,zcrm_1920545000000097003,,Active,Gold's gym NIBM,,West 1,,,,Kondhwa,Pune,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-20 20:39:12,2018-05-08 12:43:08,2021-07-23 17:52:18,,Maharashtra,Fitness
zcrm_1920545000001526001,zcrm_1920545000000511027,Shubham Tonk,Active,Brick brothers fitness pvt ltd,Other,North,,,,,,,Please send the quotation,,InBody270,,zcrm_1920545000001284001,zcrm_1920545000016756022,2017-06-21 22:19:03,2020-04-09 22:34:40,2021-07-22 17:52:07,,Punjab,Fitness
zcrm_1920545000001526023,zcrm_1920545000001284001,Shubham Tonk,Active,Fortis Healthcare,,North,,,,,,, Query for body composition analyzer,,InBody570,,zcrm_1920545000001284001,zcrm_1920545000016756022,2017-06-21 23:25:40,2020-04-09 22:34:40,2021-07-23 17:52:13,,National Capital Territory of Delhi,Hospital
zcrm_1920545000001527011,zcrm_1920545000000097003,,Active,Fortis Healthcare Limited,,North,"A Block, Shalimar Bagh, Opposite Kela Godam, Poorbi Shalimar Bag, Shalimar Bagh",New Delhi,110088,"Okhla Rd, New Friends Colony",New Delhi,110025,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-21 22:37:56,2018-05-08 12:43:08,2021-03-17 20:23:03,National Capital Territory of Delhi,Delhi,Hospital
zcrm_1920545000001531007,zcrm_1920545000000243011,Karn Sharma,Active,Bodypower Gym,,North,,,,,Bareli,,Mr. Harpreet Singh is old friend from Local Gyms in Delhi/NCR and Now become the part of Body Power Team. Now he is pushing InBody370s Model in startup Gyms.,,InBody370S,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-22 00:23:43,2020-04-09 23:08:20,2021-07-23 17:52:42,,Uttar Pradesh,Fitness
zcrm_1920545000001543053,zcrm_1920545000000511027,Anees Mukhtar,Active,Nilesh Parab gym,,West 1,,,,,Mumbai,,,,InBody270,,zcrm_1920545000000511027,zcrm_1920545000016756022,2017-06-22 16:19:53,2020-04-09 21:24:33,2021-07-23 17:52:24,,Maharashtra,Fitness
zcrm_1920545000001549009,zcrm_1920545000000243011,Karn Sharma,Active,Fortis Hospital,,North,,,,A Block Shalimar Bagh,New Delhi,,Dr. Pradeep Jain from Shri Action Balaji has used InBody 230 and now shifting to Fortis Hospital with his team and after Tushar's visit to Fortis hospital closing the deal ASAP,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-22 17:10:44,2020-04-09 23:08:20,2021-07-23 17:52:42,,National Capital Territory of Delhi,Hospital
zcrm_1920545000001552001,zcrm_1920545000001284001,Shubham Tonk,Active,Ecole Fitness,,North,,,,,,, inquiry for commercial use BCA  &  BMI machine.,,InBody570,,zcrm_1920545000001284001,zcrm_1920545000016756022,2017-06-23 02:19:40,2020-04-09 22:34:20,2021-05-21 14:36:29,,Uttar Pradesh,Fitness
zcrm_1920545000001561009,zcrm_1920545000000511027,Arun Sharma,Active,GOlds Gym Franchisee Ambala,,North,,,,,Ambala,,,,InBody570,,zcrm_1920545000000511027,zcrm_1920545000016756022,2017-06-23 19:44:19,2020-04-09 22:40:14,2021-07-23 17:52:18,,Haryana,Fitness
zcrm_1920545000001561058,zcrm_1920545000000511027,,Active,Golds Gym Franchisee Manipur,,East,,,,,Imphal,,,,InBody270,,zcrm_1920545000000511027,zcrm_1920545000000097003,2017-06-23 20:52:32,2018-05-28 23:15:10,2021-07-23 17:52:47,,Manipur,Fitness
zcrm_1920545000001562011,zcrm_1920545000000097003,,Active,Agility Fitness,,West 1,,,,"NIBM, Kondhwa",Pune,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-23 20:49:43,2018-05-08 12:43:08,2021-03-17 20:23:03,,Maharashtra,Fitness
zcrm_1920545000001613009,zcrm_1920545000001670001,,Active,DPO's NETT COLLEGE OF PHYSIOTHERAPY,,West 1,"1, Kolshet Rd, Dhokali",Thane West 400607,400607,"1, Kolshet Rd, Dhokali",Thane West,400607,Demo,,InBody120,,zcrm_1920545000000511027,zcrm_1920545000001670001,2017-06-28 19:26:03,2018-09-28 12:12:04,2021-05-25 15:22:50,Maharashtra,Maharashtra,Academic
zcrm_1920545000001627005,zcrm_1920545000000097003,,Active,Saloni Bhatt,,West 1,,,,,Mumbai,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-06-29 13:16:22,2018-05-08 12:43:08,2021-07-23 17:52:24,,Maharashtra,Others_etc
zcrm_1920545000001646009,zcrm_1920545000000243011,Karn Sharma,Active,"SNAP FITNESS, BHILAI",,West 1,,,,"B Block Plot No.19, Shop 109/110/111, 2nd Floor, Grace Plaza,Nahru Nagar Square",Bhilai,490020,Mr.Sandeep has worked with Golds Gym and used InBody230 earlier and now asking Quote for New Snap Fitness Branch purchase of either InBody270 or InBody370.,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-06-30 18:35:47,2020-04-09 23:07:11,2021-07-23 17:52:44,,Chhattisgarh,Fitness
zcrm_1920545000001648256,zcrm_1920545000000511027,,Active,Jarma,,West 1,,,,Andheri,Mumbai,,,,InLab,,zcrm_1920545000000511027,zcrm_1920545000000097003,2017-06-30 21:44:32,2018-05-08 12:43:08,2018-05-08 12:43:08,,Maharashtra,Hospital
zcrm_1920545000001667029,zcrm_1920545000000243011,Karn Sharma,Active,ARIHANT HEALTH CARE AND FITNESS SOLUTION,,West 1,"(LIFE FITNESS 24X7) 100,NEW CIVIC CENTER AREA",Bhilai,490006,"ARIHANT HEALTH CARE & FITNESS SOLUTION Block 48 A,plot 12 Nehru Nagar,West Bhilai",Bhilai,490020,Customer has decided to buy updated  IB570 instead of InBody 270.,,InBody570,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-04 18:26:31,2020-04-09 23:07:11,2021-05-19 14:11:06,Chhattisgarh,Chhattisgarh,Fitness
zcrm_1920545000001675001,zcrm_1920545000000097003,,Active,Goldgym_TRUEFIT VENTURE LLP,,West 1,,,,"Gardenia vasant valley complex near dindoshi bus depot,diagonally opp, ""Oberoi Mall"" Malad (E) Mumbai",Mumbai,400097,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-04 21:06:07,2018-05-08 12:43:08,2018-05-08 12:43:08,,maharashtra,Fitness
zcrm_1920545000001687017,zcrm_1920545000000097003,,Active,Asmita Kulkarni,,West 1,,,,"13/K-2, Fourth Floor, 
Aditya Nakoda Enclave 2",Pune,411030,Shopify Portal,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-06 20:50:25,2018-05-08 12:43:08,2021-07-23 17:52:26,,Maharashtra,Others_etc
zcrm_1920545000001709025,zcrm_1920545000000243011,Karn Sharma,Active,HCG Hospitals,,West 2,,,,"mithakali cross road, navrangpura",Ahmedabad,380009,,,InBody370S,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-10 21:43:54,2020-04-09 23:10:43,2021-07-23 17:52:44,,Gujarat,Hospital
zcrm_1920545000001709051,zcrm_1920545000000243011,Karn Sharma,Active,TIFC Pvt.Ltd.,,South,,,,,Bangalore,,Met with Madam in an event and now she is having an upcoming project where she needs InBody270 to be installed,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-11 14:22:47,2020-04-09 23:07:11,2021-07-22 17:52:07,,Karnataka,Fitness
zcrm_1920545000001727007,zcrm_1920545000000243011,,Active,"Golds Gym Franchisee, Bangalore",,South,,,,,Bangalore,,Golds Gym New Franchise coming in Bangalore,,InBody270,,zcrm_1920545000000243011,zcrm_1920545000000097003,2017-07-11 19:09:54,2018-05-08 12:43:08,2021-07-23 17:52:26,,Karnataka,Fitness
zcrm_1920545000001737001,zcrm_1920545000001530001,,Active,fitness forever gym,Customer,West 2,,,,"3rd floor, wide angel multiplex, s.g. highway",Ahmedabad,380015,,,InBody270,,zcrm_1920545000001530001,zcrm_1920545000000097003,2017-07-12 13:00:04,2018-05-08 12:43:08,2021-07-23 17:52:13,,gujarat,Fitness
zcrm_1920545000001738009,zcrm_1920545000000097003,,Active,Snap Fitness Guwahati,,East,,,,"1st Floor, Daily Bazar , Near State Bank of India,",Guwahati,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-12 17:49:06,2018-05-08 12:43:08,2021-07-23 17:52:06,,Assam,Fitness
zcrm_1920545000001744001,zcrm_1920545000001530001,,Active,Nid gym,,West 2,,,,"National Institute of design, nr mahalaxmi cross road,",Ahmedabad,380005,,,InBody270,,zcrm_1920545000001530001,zcrm_1920545000000097003,2017-07-12 18:51:00,2018-05-08 12:43:08,2021-07-23 17:52:03,,Gujarat,Fitness
zcrm_1920545000001744015,zcrm_1920545000001530001,Mahesh Gulwani,Active,prasana gym parimal garden,,West 2,,,,"3rd floor, shaival plaza, above tasty restaurant,",ahmedabad,380009,They already have Inbody270. Will be meeting today for formal introduction.,,InBody270,,zcrm_1920545000001530001,zcrm_1920545000016756022,2017-07-12 18:54:25,2020-04-09 22:26:30,2021-07-23 17:52:11,,Gujarat,Fitness
zcrm_1920545000001744037,zcrm_1920545000001530001,,Active,your firness club,,West 2,,,,"406, iscon center, shivranjani cross road",Ahmedabad,380015,,,InBody270,,zcrm_1920545000001530001,zcrm_1920545000000097003,2017-07-12 18:58:13,2018-05-08 12:43:15,2021-07-23 17:52:03,,Gujarat,Fitness
zcrm_1920545000001747001,zcrm_1920545000001670001,Anees Mukhtar,Active,Angel Wellness Private Limited,,West 1,"3rd Floor, Crystal Point Mall, Link Road, Andheri West, Mumbai, Maharashtra 400053",,,"G-1 Ground Floor, Ackruti Trade Centre, Road No-7, MIDC, Andheri East, Mumbai 400069",Mumbai,,,,InBody370S,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-07-12 20:17:08,2020-04-09 21:24:33,2021-07-23 17:52:40,,Maharashtra,Fitness
zcrm_1920545000001783003,zcrm_1920545000001530001,Mahesh Gulwani,Active,"zeus fitness point, memnagar",,West 2,,,,"top floor,Apm mall,priyanka parekh marg, memnagar",Ahmedabad,380059,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000016756022,2017-07-14 15:15:21,2020-04-09 22:26:30,2021-07-23 17:52:03,,Gujarat,Fitness
zcrm_1920545000001808007,zcrm_1920545000000243011,Karn Sharma,Active,The Fit Nation,,South,,,,RT Nagar,Bangalore,,"Mr.Manjunath, Manager got InBody Reference from Right Squad Consultant, Banglore and wants to place order ASAP.",,InBody270,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-17 21:44:19,2020-04-09 23:07:11,2021-07-23 17:52:26,,Karnataka,Fitness
zcrm_1920545000001815001,zcrm_1920545000000097003,,Active,Thriveni Earthmovers Pvt Ltd,,N,"Hadimba Medical Store, near Sainik Guest House , The Mall",Solan,173212,"Post Box No:1, At Unchabali Bamebari post-joda Dist-Keonjhar",Keonjhar,758035,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-18 18:32:14,2018-05-08 12:43:15,2021-03-17 20:24:09,Himachal Pradesh,Orissa,Others_Others Corporate
zcrm_1920545000001818007,zcrm_1920545000001530001,Mahesh Gulwani,Active,perfect gym & fitness,,West 2,,,,"neelkanth plaza,opp.new madhavpura market,jain colony, sahibag,.",Ahmedabad.,380004,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000016756022,2017-07-18 19:07:47,2020-04-09 22:26:30,2021-07-23 17:52:08,,Gujarat,Fitness
zcrm_1920545000001828011,zcrm_1920545000001530001,,Active,"life fitness point, judges bunglow",,West 2,,,,"orchid plaza, beside pride hotel.",Ahmedabad,380054,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000000097003,2017-07-21 00:52:48,2018-05-08 12:43:15,2021-07-23 17:52:08,,Gujarat,Fitness
zcrm_1920545000001837007,zcrm_1920545000000243011,Karn Sharma,Active,Thriveni Earth Movers Pvt.Ltd.,,East,,,,"Post Box No, 1, At Unchabali Bamebari Post-Joda",keonjhar,,"This lead has come from Life Fitness Director who got my reference from InBody Users in Chennai., Tamilnadu",,InBody570,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-20 17:55:02,2020-04-09 23:07:11,2021-07-22 17:52:07,,Odisha,Fitness
zcrm_1920545000001855019,zcrm_1920545000000366006,,Active,Anytime_SRNC BODYCARE PRIVATE LIMITED,,East,,,,Salt lake,Kolkata,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-24 19:49:43,2018-05-08 12:43:15,2018-05-08 12:43:15,,West Bebgal,Fitness
zcrm_1920545000001856003,zcrm_1920545000001530001,Mahesh Gulwani,Active,Ahmedabad racket acadamy,,West 2,,,,"ahmedabad racket academy, sindhubhavan road,",ahmedabad,380058,,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000016756022,2017-07-22 17:34:13,2020-04-09 22:25:53,2021-07-22 17:52:07,,Gujarat,Fitness
zcrm_1920545000001856023,zcrm_1920545000001530001,Mahesh Gulwani,Active,diyus fitness point,,West 2,,,,"2nd floor, heritage building,, s.g. highway.",ahmedabad,380054,Demo fixed on 20th july 5pm onwards,,InBody570,,zcrm_1920545000001530001,zcrm_1920545000016756022,2017-07-22 17:37:04,2020-04-09 22:25:53,2021-07-23 17:52:18,,Gujarat,Fitness
zcrm_1920545000001882023,zcrm_1920545000003466001,Karn Sharma,Active,360 Degree Fitness,,South,,,,"Croma Building  Road Number 36 , Jubilee Hills",Hyderabad,,"InBody230 trainer has been shifted to 360 degree and shared with Mr. Kuldeep, in Jublee hills Branch.",,InBody270,,zcrm_1920545000000097003,zcrm_1920545000016756022,2017-07-25 21:11:42,2020-04-09 23:07:11,2021-05-21 14:39:37,,Telangana,Fitness
zcrm_1920545000001885007,zcrm_1920545000000243011,Karn Sharma,Active,Westminister Healthcare  Pvt.Ltd.,,South,,,,No.145 Nungambakkam High Rd,Chennai,600 034,"Westminister has finalized InBody Multiple Units(1 IB770, 1IB270, 2 BPBIO320, 1 BSM170B, 1 BSM370, 2 LB120) Order last year and due to delay in project they are releasing PO now.",,InBody770,,zcrm_1920545000000243011,zcrm_1920545000016756022,2017-07-26 14:21:58,2020-04-09 23:07:11,2021-07-23 17:52:03,,Tamil Nadu,Hospital
zcrm_1920545000001888021,zcrm_1920545000001530001,Mahesh Gulwani,Active,Nidhi Hospital,,West 2,"stadium commarce road, navrangpura",Ahmedabad,380009,"stadium commarce road, navrangpura",Ahmedabad,380009,,,InBody370S,,zcrm_1920545000001530001,zcrm_1920545000000097003,2017-07-26 14:52:24,2021-01-19 03:32:50,2021-07-23 17:52:03,Gujarat,Gujarat,Hospital
zcrm_1920545000001894005,zcrm_1920545000000097003,,Active,Fit In,,West 1,,,,Bandra,Mumbai,,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-26 20:21:26,2018-05-08 12:43:15,2021-07-23 17:52:13,,Maharashtra,Fitness
zcrm_1920545000001898095,zcrm_1920545000000097003,,Active,Oorjaa Fitness & Diet Studio,,North,,,,"C-24, H- road, Mahanagar Ext.",Lucknow,226006,,,InBody570,,zcrm_1920545000000097003,zcrm_1920545000000097003,2017-07-27 22:19:52,2018-05-08 12:43:15,2021-07-23 17:52:26,,Uttar Pradesh,Fitness
zcrm_1920545000001915007,zcrm_1920545000000243011,,Active,MBV Fitness Solutions Pvt Ltd,,South,,,,"MBV Fitness Solutions Pvt Ltd,# 16/B, Ahimsa Margha, Siddarthanagar, Mysore 570011",Mysore,,This is another Franchise in Bangalore and was confused in InBody 270 to InBody570 and will be close ASAP. But also got quote from aqunic,,InBody570,,zcrm_1920545000000243011,zcrm_1920545000000097003,2017-07-27 20:07:12,2018-05-08 12:43:15,2019-01-23 18:52:02,,Karnataka,Fitness
